SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
21909 3232 2 U1504 P76 gwa-t11 C2 C3 C4
30028 439 3 U1504 P76 gwa-t11 C2 C3 C4
30097 139 4 U1504 P76 gwa-t11 C2 C3 C4
30097 1584 4 U1504 P76 gwa-t11 C2 C3 C4
31041 3803 5 U1504 P76 gwa-t11 C2 C3 C4
32316 1330 6 U1504 P76 gwa-t11 C2 C3 C4
32654 604 7 U1504 P76 gwa-t11 C2 C3 C4
32981 2787 8 U1504 P76 gwa-t11 C2 C3 C4
33212 206 9 U1504 P76 gwa-t11 C2 C3 C4
34837 1799 10 U1504 P76 gwa-t11 C2 C3 C4
35037 1259 11 U1504 P76 gwa-t11 C2 C3 C4
39208 2633 12 U1504 P76 gwa-t11 C2 C3 C4
39830 279 13 U1504 P76 gwa-t11 C2 C3 C4
42696 3359 14 U1504 P76 gwa-t11 C2 C3 C4
43118 784 15 U1504 P76 gwa-t11 C2 C3 C4
10922 30 1 U1505 P76 gwa-t11 C1 C1 C2
11965 1 2 U1505 P76 gwa-t11 C1 C1 C2
12423 27 3 U1505 P76 gwa-t11 C1 C1 C2
7197 928 1 U1506 P76 gwa-t11 C3 C1 C2
7197 31 1 U1506 P76 gwa-t11 C3 C1 C2
14400 6 2 U1506 P76 gwa-t11 C3 C1 C2
21600 2 3 U1506 P76 gwa-t11 C3 C1 C2
28799 19 4 U1506 P76 gwa-t11 C3 C1 C2
35998 10 5 U1506 P76 gwa-t11 C3 C1 C2
43200 6 6 U1506 P76 gwa-t11 C3 C1 C2
3092 730 1 U1507 P76 gwa-t11 C5 C4 C2
3092 474 1 U1507 P76 gwa-t11 C5 C4 C2
3092 2241 1 U1507 P76 gwa-t11 C5 C4 C2
10234 271 2 U1507 P76 gwa-t11 C5 C4 C2
10234 875 2 U1507 P76 gwa-t11 C5 C4 C2
10234 580 2 U1507 P76 gwa-t11 C5 C4 C2
10234 1865 2 U1507 P76 gwa-t11 C5 C4 C2
11114 723 3 U1507 P76 gwa-t11 C5 C4 C2
11114 1801 3 U1507 P76 gwa-t11 C5 C4 C2
12706 3997 4 U1507 P76 gwa-t11 C5 C4 C2
13416 599 5 U1507 P76 gwa-t11 C5 C4 C2
13416 37 5 U1507 P76 gwa-t11 C5 C4 C2
14329 3705 6 U1507 P76 gwa-t11 C5 C4 C2
20186 123 7 U1507 P76 gwa-t11 C5 C4 C2
20186 3150 7 U1507 P76 gwa-t11 C5 C4 C2
22380 216 8 U1507 P76 gwa-t11 C5 C4 C2
22380 19 8 U1507 P76 gwa-t11 C5 C4 C2
24997 552 9 U1507 P76 gwa-t11 C5 C4 C2
24997 550 9 U1507 P76 gwa-t11 C5 C4 C2
24997 2430 9 U1507 P76 gwa-t11 C5 C4 C2
24997 445 9 U1507 P76 gwa-t11 C5 C4 C2
28240 238 10 U1507 P76 gwa-t11 C5 C4 C2
28240 1668 10 U1507 P76 gwa-t11 C5 C4 C2
29091 70 11 U1507 P76 gwa-t11 C5 C4 C2
29091 1431 11 U1507 P76 gwa-t11 C5 C4 C2
29091 2093 11 U1507 P76 gwa-t11 C5 C4 C2
29804 151 12 U1507 P76 gwa-t11 C5 C4 C2
29804 78 12 U1507 P76 gwa-t11 C5 C4 C2
29804 204 12 U1507 P76 gwa-t11 C5 C4 C2
29804 3774 12 U1507 P76 gwa-t11 C5 C4 C2
32482 241 13 U1507 P76 gwa-t11 C5 C4 C2
32482 584 13 U1507 P76 gwa-t11 C5 C4 C2
32482 59 13 U1507 P76 gwa-t11 C5 C4 C2
32482 210 13 U1507 P76 gwa-t11 C5 C4 C2
32482 1421 13 U1507 P76 gwa-t11 C5 C4 C2
32482 770 13 U1507 P76 gwa-t11 C5 C4 C2
32482 769 13 U1507 P76 gwa-t11 C5 C4 C2
33350 1921 14 U1507 P76 gwa-t11 C5 C4 C2
34346 1152 15 U1507 P76 gwa-t11 C5 C4 C2
34346 382 15 U1507 P76 gwa-t11 C5 C4 C2
36173 1082 16 U1507 P76 gwa-t11 C5 C4 C2
36173 235 16 U1507 P76 gwa-t11 C5 C4 C2
36173 1751 16 U1507 P76 gwa-t11 C5 C4 C2
36173 878 16 U1507 P76 gwa-t11 C5 C4 C2
37342 1214 17 U1507 P76 gwa-t11 C5 C4 C2
38381 405 18 U1507 P76 gwa-t11 C5 C4 C2
38381 123 18 U1507 P76 gwa-t11 C5 C4 C2
38381 129 18 U1507 P76 gwa-t11 C5 C4 C2
38381 1030 18 U1507 P76 gwa-t11 C5 C4 C2
38680 828 19 U1507 P76 gwa-t11 C5 C4 C2
38680 428 19 U1507 P76 gwa-t11 C5 C4 C2
41958 764 20 U1507 P76 gwa-t11 C5 C4 C2
41958 400 20 U1507 P76 gwa-t11 C5 C4 C2
41958 87 20 U1507 P76 gwa-t11 C5 C4 C2
7200 2419 1 U1508 P76 gwa-t11 C3 C3 C2
7200 604 1 U1508 P76 gwa-t11 C3 C3 C2
7200 59 1 U1508 P76 gwa-t11 C3 C3 C2
7200 321 1 U1508 P76 gwa-t11 C3 C3 C2
14400 1045 2 U1508 P76 gwa-t11 C3 C3 C2
14400 3283 2 U1508 P76 gwa-t11 C3 C3 C2
21596 123 3 U1508 P76 gwa-t11 C3 C3 C2
21596 208 3 U1508 P76 gwa-t11 C3 C3 C2
21596 325 3 U1508 P76 gwa-t11 C3 C3 C2
21596 522 3 U1508 P76 gwa-t11 C3 C3 C2
28799 544 4 U1508 P76 gwa-t11 C3 C3 C2
28799 78 4 U1508 P76 gwa-t11 C3 C3 C2
36003 86 5 U1508 P76 gwa-t11 C3 C3 C2
36003 799 5 U1508 P76 gwa-t11 C3 C3 C2
36003 598 5 U1508 P76 gwa-t11 C3 C3 C2
7203 8 1 U1509 P76 gwa-t11 C3 C2 C1
14401 63 2 U1509 P76 gwa-t11 C3 C2 C1
21600 9 3 U1509 P76 gwa-t11 C3 C2 C1
28801 76 4 U1509 P76 gwa-t11 C3 C2 C1
36003 22 5 U1509 P76 gwa-t11 C3 C2 C1
1078 302 1 U1510 P76 gwa-t11 C1 C1 C2
1078 267 1 U1510 P76 gwa-t11 C1 C1 C2
2864 698 2 U1510 P76 gwa-t11 C1 C1 C2
2864 973 2 U1510 P76 gwa-t11 C1 C1 C2
22954 4 3 U1510 P76 gwa-t11 C1 C1 C2
36344 28 4 U1510 P76 gwa-t11 C1 C1 C2
36862 58 5 U1510 P76 gwa-t11 C1 C1 C2
43068 1 6 U1510 P76 gwa-t11 C1 C1 C2
13930 1558 1 U1511 P76 gwa-t11 C1 C4 C4
24965 1100 2 U1511 P76 gwa-t11 C1 C4 C4
24965 584 2 U1511 P76 gwa-t11 C1 C4 C4
27897 1297 3 U1511 P76 gwa-t11 C1 C4 C4
27897 1466 3 U1511 P76 gwa-t11 C1 C4 C4
27897 621 3 U1511 P76 gwa-t11 C1 C4 C4
6042 63 1 U1512 P76 gwa-t11 C5 C5 C3
6042 723 1 U1512 P76 gwa-t11 C5 C5 C3
6398 1691 2 U1512 P76 gwa-t11 C5 C5 C3
8120 1254 3 U1512 P76 gwa-t11 C5 C5 C3
11694 133 4 U1512 P76 gwa-t11 C5 C5 C3
17184 275 5 U1512 P76 gwa-t11 C5 C5 C3
20628 547 6 U1512 P76 gwa-t11 C5 C5 C3
23116 2512 7 U1512 P76 gwa-t11 C5 C5 C3
23116 463 7 U1512 P76 gwa-t11 C5 C5 C3
24772 661 8 U1512 P76 gwa-t11 C5 C5 C3
26163 2005 9 U1512 P76 gwa-t11 C5 C5 C3
31078 198 10 U1512 P76 gwa-t11 C5 C5 C3
38007 403 11 U1512 P76 gwa-t11 C5 C5 C3
5713 294 1 U1513 P76 gwa-t11 C2 C1 C4
8117 261 2 U1513 P76 gwa-t11 C2 C1 C4
8458 5 3 U1513 P76 gwa-t11 C2 C1 C4
8603 69 4 U1513 P76 gwa-t11 C2 C1 C4
16348 689 5 U1513 P76 gwa-t11 C2 C1 C4
17025 15 6 U1513 P76 gwa-t11 C2 C1 C4
17382 4 7 U1513 P76 gwa-t11 C2 C1 C4
17604 43 8 U1513 P76 gwa-t11 C2 C1 C4
20166 83 9 U1513 P76 gwa-t11 C2 C1 C4
20549 5 10 U1513 P76 gwa-t11 C2 C1 C4
20974 6 11 U1513 P76 gwa-t11 C2 C1 C4
21781 36 12 U1513 P76 gwa-t11 C2 C1 C4
23764 18 13 U1513 P76 gwa-t11 C2 C1 C4
25182 37 14 U1513 P76 gwa-t11 C2 C1 C4
26241 2 15 U1513 P76 gwa-t11 C2 C1 C4
27023 446 16 U1513 P76 gwa-t11 C2 C1 C4
27295 26 17 U1513 P76 gwa-t11 C2 C1 C4
30206 3 18 U1513 P76 gwa-t11 C2 C1 C4
30339 29 19 U1513 P76 gwa-t11 C2 C1 C4
30798 11 20 U1513 P76 gwa-t11 C2 C1 C4
31972 2400 21 U1513 P76 gwa-t11 C2 C1 C4
31972 939 21 U1513 P76 gwa-t11 C2 C1 C4
33091 33 22 U1513 P76 gwa-t11 C2 C1 C4
33600 9 23 U1513 P76 gwa-t11 C2 C1 C4
34695 3868 24 U1513 P76 gwa-t11 C2 C1 C4
36256 6 25 U1513 P76 gwa-t11 C2 C1 C4
37783 83 26 U1513 P76 gwa-t11 C2 C1 C4
37783 154 26 U1513 P76 gwa-t11 C2 C1 C4
37824 316 27 U1513 P76 gwa-t11 C2 C1 C4
38285 3 28 U1513 P76 gwa-t11 C2 C1 C4
38519 41 29 U1513 P76 gwa-t11 C2 C1 C4
38731 193 30 U1513 P76 gwa-t11 C2 C1 C4
39011 8 31 U1513 P76 gwa-t11 C2 C1 C4
39135 26 32 U1513 P76 gwa-t11 C2 C1 C4
39321 8 33 U1513 P76 gwa-t11 C2 C1 C4
39458 4250 34 U1513 P76 gwa-t11 C2 C1 C4
41507 21 35 U1513 P76 gwa-t11 C2 C1 C4
16128 249 1 U1514 P76 gwa-t11 C1 C4 C1
16128 426 1 U1514 P76 gwa-t11 C1 C4 C1
16128 67 1 U1514 P76 gwa-t11 C1 C4 C1
16128 196 1 U1514 P76 gwa-t11 C1 C4 C1
16128 244 1 U1514 P76 gwa-t11 C1 C4 C1
16128 130 1 U1514 P76 gwa-t11 C1 C4 C1
16128 35 1 U1514 P76 gwa-t11 C1 C4 C1
16128 125 1 U1514 P76 gwa-t11 C1 C4 C1
16128 125 1 U1514 P76 gwa-t11 C1 C4 C1
16128 208 1 U1514 P76 gwa-t11 C1 C4 C1
16128 74 1 U1514 P76 gwa-t11 C1 C4 C1
16128 160 1 U1514 P76 gwa-t11 C1 C4 C1
16128 87 1 U1514 P76 gwa-t11 C1 C4 C1
16128 198 1 U1514 P76 gwa-t11 C1 C4 C1
16128 63 1 U1514 P76 gwa-t11 C1 C4 C1
16128 95 1 U1514 P76 gwa-t11 C1 C4 C1
16128 88 1 U1514 P76 gwa-t11 C1 C4 C1
16128 101 1 U1514 P76 gwa-t11 C1 C4 C1
16128 694 1 U1514 P76 gwa-t11 C1 C4 C1
16128 112 1 U1514 P76 gwa-t11 C1 C4 C1
16128 22 1 U1514 P76 gwa-t11 C1 C4 C1
27694 71 2 U1514 P76 gwa-t11 C1 C4 C1
27694 92 2 U1514 P76 gwa-t11 C1 C4 C1
27694 131 2 U1514 P76 gwa-t11 C1 C4 C1
27694 120 2 U1514 P76 gwa-t11 C1 C4 C1
27694 76 2 U1514 P76 gwa-t11 C1 C4 C1
27694 68 2 U1514 P76 gwa-t11 C1 C4 C1
27694 260 2 U1514 P76 gwa-t11 C1 C4 C1
27694 39 2 U1514 P76 gwa-t11 C1 C4 C1
27694 204 2 U1514 P76 gwa-t11 C1 C4 C1
27694 300 2 U1514 P76 gwa-t11 C1 C4 C1
30544 414 3 U1514 P76 gwa-t11 C1 C4 C1
30544 281 3 U1514 P76 gwa-t11 C1 C4 C1
30544 95 3 U1514 P76 gwa-t11 C1 C4 C1
30544 107 3 U1514 P76 gwa-t11 C1 C4 C1
30544 61 3 U1514 P76 gwa-t11 C1 C4 C1
30544 18 3 U1514 P76 gwa-t11 C1 C4 C1
30544 106 3 U1514 P76 gwa-t11 C1 C4 C1
30544 260 3 U1514 P76 gwa-t11 C1 C4 C1
30544 225 3 U1514 P76 gwa-t11 C1 C4 C1
30544 121 3 U1514 P76 gwa-t11 C1 C4 C1
30544 92 3 U1514 P76 gwa-t11 C1 C4 C1
30544 227 3 U1514 P76 gwa-t11 C1 C4 C1
30544 128 3 U1514 P76 gwa-t11 C1 C4 C1
30544 477 3 U1514 P76 gwa-t11 C1 C4 C1
30544 72 3 U1514 P76 gwa-t11 C1 C4 C1
30544 81 3 U1514 P76 gwa-t11 C1 C4 C1
30544 123 3 U1514 P76 gwa-t11 C1 C4 C1
30544 604 3 U1514 P76 gwa-t11 C1 C4 C1
38469 68 4 U1514 P76 gwa-t11 C1 C4 C1
38469 69 4 U1514 P76 gwa-t11 C1 C4 C1
38469 64 4 U1514 P76 gwa-t11 C1 C4 C1
38469 120 4 U1514 P76 gwa-t11 C1 C4 C1
588 3422 1 U1515 P76 gwa-t11 C2 C5 C3
675 37 2 U1515 P76 gwa-t11 C2 C5 C3
7192 23 3 U1515 P76 gwa-t11 C2 C5 C3
7302 2593 4 U1515 P76 gwa-t11 C2 C5 C3
12350 2738 5 U1515 P76 gwa-t11 C2 C5 C3
12774 384 6 U1515 P76 gwa-t11 C2 C5 C3
13037 4367 7 U1515 P76 gwa-t11 C2 C5 C3
14711 1006 8 U1515 P76 gwa-t11 C2 C5 C3
15147 1150 9 U1515 P76 gwa-t11 C2 C5 C3
15508 1618 10 U1515 P76 gwa-t11 C2 C5 C3
21866 479 11 U1515 P76 gwa-t11 C2 C5 C3
27191 1342 12 U1515 P76 gwa-t11 C2 C5 C3
27572 839 13 U1515 P76 gwa-t11 C2 C5 C3
28893 598 14 U1515 P76 gwa-t11 C2 C5 C3
29235 908 15 U1515 P76 gwa-t11 C2 C5 C3
30319 27 16 U1515 P76 gwa-t11 C2 C5 C3
31031 1982 17 U1515 P76 gwa-t11 C2 C5 C3
32036 1994 18 U1515 P76 gwa-t11 C2 C5 C3
33090 445 19 U1515 P76 gwa-t11 C2 C5 C3
42615 2692 20 U1515 P76 gwa-t11 C2 C5 C3
181 3492 1 U1516 P76 gwa-t11 C4 C5 C2
308 132 2 U1516 P76 gwa-t11 C4 C5 C2
3908 17 3 U1516 P76 gwa-t11 C4 C5 C2
4863 150 4 U1516 P76 gwa-t11 C4 C5 C2
5672 46 5 U1516 P76 gwa-t11 C4 C5 C2
5999 307 6 U1516 P76 gwa-t11 C4 C5 C2
5999 1392 6 U1516 P76 gwa-t11 C4 C5 C2
5999 2601 6 U1516 P76 gwa-t11 C4 C5 C2
6400 282 7 U1516 P76 gwa-t11 C4 C5 C2
6400 2548 7 U1516 P76 gwa-t11 C4 C5 C2
6601 12 8 U1516 P76 gwa-t11 C4 C5 C2
7300 1443 9 U1516 P76 gwa-t11 C4 C5 C2
7505 61 10 U1516 P76 gwa-t11 C4 C5 C2
8361 47 11 U1516 P76 gwa-t11 C4 C5 C2
8582 717 12 U1516 P76 gwa-t11 C4 C5 C2
8582 1781 12 U1516 P76 gwa-t11 C4 C5 C2
8780 176 13 U1516 P76 gwa-t11 C4 C5 C2
9358 98 14 U1516 P76 gwa-t11 C4 C5 C2
9358 31 14 U1516 P76 gwa-t11 C4 C5 C2
9358 648 14 U1516 P76 gwa-t11 C4 C5 C2
9622 108 15 U1516 P76 gwa-t11 C4 C5 C2
10039 200 16 U1516 P76 gwa-t11 C4 C5 C2
10173 299 17 U1516 P76 gwa-t11 C4 C5 C2
10173 603 17 U1516 P76 gwa-t11 C4 C5 C2
10173 1577 17 U1516 P76 gwa-t11 C4 C5 C2
11038 173 18 U1516 P76 gwa-t11 C4 C5 C2
11194 39 19 U1516 P76 gwa-t11 C4 C5 C2
12846 50 20 U1516 P76 gwa-t11 C4 C5 C2
13119 198 21 U1516 P76 gwa-t11 C4 C5 C2
13866 252 22 U1516 P76 gwa-t11 C4 C5 C2
14232 203 23 U1516 P76 gwa-t11 C4 C5 C2
14232 2050 23 U1516 P76 gwa-t11 C4 C5 C2
14731 231 24 U1516 P76 gwa-t11 C4 C5 C2
14731 888 24 U1516 P76 gwa-t11 C4 C5 C2
19251 680 25 U1516 P76 gwa-t11 C4 C5 C2
19394 238 26 U1516 P76 gwa-t11 C4 C5 C2
19743 409 27 U1516 P76 gwa-t11 C4 C5 C2
21524 250 28 U1516 P76 gwa-t11 C4 C5 C2
25508 607 29 U1516 P76 gwa-t11 C4 C5 C2
25856 190 30 U1516 P76 gwa-t11 C4 C5 C2
26026 14 31 U1516 P76 gwa-t11 C4 C5 C2
26355 2878 32 U1516 P76 gwa-t11 C4 C5 C2
26627 397 33 U1516 P76 gwa-t11 C4 C5 C2
27604 114 34 U1516 P76 gwa-t11 C4 C5 C2
27939 2518 35 U1516 P76 gwa-t11 C4 C5 C2
29734 253 36 U1516 P76 gwa-t11 C4 C5 C2
29734 47 36 U1516 P76 gwa-t11 C4 C5 C2
30293 316 37 U1516 P76 gwa-t11 C4 C5 C2
32505 25 38 U1516 P76 gwa-t11 C4 C5 C2
32961 154 39 U1516 P76 gwa-t11 C4 C5 C2
33329 138 40 U1516 P76 gwa-t11 C4 C5 C2
33687 692 41 U1516 P76 gwa-t11 C4 C5 C2
33968 506 42 U1516 P76 gwa-t11 C4 C5 C2
34131 293 43 U1516 P76 gwa-t11 C4 C5 C2
34661 81 44 U1516 P76 gwa-t11 C4 C5 C2
35583 729 45 U1516 P76 gwa-t11 C4 C5 C2
6383 52 1 U1517 P76 gwa-t11 C1 C4 C1
6383 539 1 U1517 P76 gwa-t11 C1 C4 C1
6383 328 1 U1517 P76 gwa-t11 C1 C4 C1
6383 324 1 U1517 P76 gwa-t11 C1 C4 C1
6383 823 1 U1517 P76 gwa-t11 C1 C4 C1
11725 84 2 U1517 P76 gwa-t11 C1 C4 C1
11725 301 2 U1517 P76 gwa-t11 C1 C4 C1
11725 71 2 U1517 P76 gwa-t11 C1 C4 C1
11725 271 2 U1517 P76 gwa-t11 C1 C4 C1
11725 166 2 U1517 P76 gwa-t11 C1 C4 C1
11725 91 2 U1517 P76 gwa-t11 C1 C4 C1
11725 48 2 U1517 P76 gwa-t11 C1 C4 C1
11725 114 2 U1517 P76 gwa-t11 C1 C4 C1
11725 526 2 U1517 P76 gwa-t11 C1 C4 C1
11725 156 2 U1517 P76 gwa-t11 C1 C4 C1
11725 1273 2 U1517 P76 gwa-t11 C1 C4 C1
11725 201 2 U1517 P76 gwa-t11 C1 C4 C1
11725 35 2 U1517 P76 gwa-t11 C1 C4 C1
11725 72 2 U1517 P76 gwa-t11 C1 C4 C1
11725 86 2 U1517 P76 gwa-t11 C1 C4 C1
11725 474 2 U1517 P76 gwa-t11 C1 C4 C1
11725 212 2 U1517 P76 gwa-t11 C1 C4 C1
15173 190 3 U1517 P76 gwa-t11 C1 C4 C1
15173 164 3 U1517 P76 gwa-t11 C1 C4 C1
15173 176 3 U1517 P76 gwa-t11 C1 C4 C1
15173 765 3 U1517 P76 gwa-t11 C1 C4 C1
15173 47 3 U1517 P76 gwa-t11 C1 C4 C1
15173 69 3 U1517 P76 gwa-t11 C1 C4 C1
15173 827 3 U1517 P76 gwa-t11 C1 C4 C1
15173 251 3 U1517 P76 gwa-t11 C1 C4 C1
15974 162 4 U1517 P76 gwa-t11 C1 C4 C1
15974 229 4 U1517 P76 gwa-t11 C1 C4 C1
15974 107 4 U1517 P76 gwa-t11 C1 C4 C1
15974 44 4 U1517 P76 gwa-t11 C1 C4 C1
20850 206 5 U1517 P76 gwa-t11 C1 C4 C1
20850 78 5 U1517 P76 gwa-t11 C1 C4 C1
20850 97 5 U1517 P76 gwa-t11 C1 C4 C1
20850 270 5 U1517 P76 gwa-t11 C1 C4 C1
20850 234 5 U1517 P76 gwa-t11 C1 C4 C1
20850 174 5 U1517 P76 gwa-t11 C1 C4 C1
20850 290 5 U1517 P76 gwa-t11 C1 C4 C1
20850 1104 5 U1517 P76 gwa-t11 C1 C4 C1
20850 102 5 U1517 P76 gwa-t11 C1 C4 C1
20850 206 5 U1517 P76 gwa-t11 C1 C4 C1
20850 101 5 U1517 P76 gwa-t11 C1 C4 C1
20850 128 5 U1517 P76 gwa-t11 C1 C4 C1
20850 394 5 U1517 P76 gwa-t11 C1 C4 C1
20850 86 5 U1517 P76 gwa-t11 C1 C4 C1
20850 68 5 U1517 P76 gwa-t11 C1 C4 C1
20850 497 5 U1517 P76 gwa-t11 C1 C4 C1
21175 759 6 U1517 P76 gwa-t11 C1 C4 C1
21175 66 6 U1517 P76 gwa-t11 C1 C4 C1
21175 112 6 U1517 P76 gwa-t11 C1 C4 C1
21175 54 6 U1517 P76 gwa-t11 C1 C4 C1
21175 277 6 U1517 P76 gwa-t11 C1 C4 C1
21175 0 6 U1517 P76 gwa-t11 C1 C4 C1
