SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
5876 23 14 U306 P1 gwa-t2 C3 C4 C2
6717 145 15 U306 P1 gwa-t2 C3 C4 C2
6934 1163 16 U306 P1 gwa-t2 C3 C4 C2
7235 32 17 U306 P1 gwa-t2 C3 C4 C2
7876 922 18 U306 P1 gwa-t2 C3 C4 C2
8207 219 19 U306 P1 gwa-t2 C3 C4 C2
8207 18 19 U306 P1 gwa-t2 C3 C4 C2
8977 605 20 U306 P1 gwa-t2 C3 C4 C2
9057 12 21 U306 P1 gwa-t2 C3 C4 C2
9192 118 22 U306 P1 gwa-t2 C3 C4 C2
14452 21 23 U306 P1 gwa-t2 C3 C4 C2
17251 26 24 U306 P1 gwa-t2 C3 C4 C2
17689 505 25 U306 P1 gwa-t2 C3 C4 C2
17689 102 25 U306 P1 gwa-t2 C3 C4 C2
17689 7 25 U306 P1 gwa-t2 C3 C4 C2
17689 0 25 U306 P1 gwa-t2 C3 C4 C2
17689 372 25 U306 P1 gwa-t2 C3 C4 C2
17689 63 25 U306 P1 gwa-t2 C3 C4 C2
17902 91 26 U306 P1 gwa-t2 C3 C4 C2
18760 173 27 U306 P1 gwa-t2 C3 C4 C2
18760 2361 27 U306 P1 gwa-t2 C3 C4 C2
18760 1309 27 U306 P1 gwa-t2 C3 C4 C2
19043 312 28 U306 P1 gwa-t2 C3 C4 C2
19043 515 28 U306 P1 gwa-t2 C3 C4 C2
19315 11 29 U306 P1 gwa-t2 C3 C4 C2
19315 32 29 U306 P1 gwa-t2 C3 C4 C2
19315 229 29 U306 P1 gwa-t2 C3 C4 C2
21692 792 30 U306 P1 gwa-t2 C3 C4 C2
22410 83 31 U306 P1 gwa-t2 C3 C4 C2
22585 40 32 U306 P1 gwa-t2 C3 C4 C2
23299 9 33 U306 P1 gwa-t2 C3 C4 C2
23534 6 34 U306 P1 gwa-t2 C3 C4 C2
24134 573 35 U306 P1 gwa-t2 C3 C4 C2
24325 855 36 U306 P1 gwa-t2 C3 C4 C2
24436 1 37 U306 P1 gwa-t2 C3 C4 C2
24726 153 38 U306 P1 gwa-t2 C3 C4 C2
24726 531 38 U306 P1 gwa-t2 C3 C4 C2
24726 950 38 U306 P1 gwa-t2 C3 C4 C2
24726 79 38 U306 P1 gwa-t2 C3 C4 C2
24726 103 38 U306 P1 gwa-t2 C3 C4 C2
24726 448 38 U306 P1 gwa-t2 C3 C4 C2
24855 316 39 U306 P1 gwa-t2 C3 C4 C2
25092 2987 40 U306 P1 gwa-t2 C3 C4 C2
25534 21 41 U306 P1 gwa-t2 C3 C4 C2
26599 7 42 U306 P1 gwa-t2 C3 C4 C2
28009 31 43 U306 P1 gwa-t2 C3 C4 C2
28201 189 44 U306 P1 gwa-t2 C3 C4 C2
28983 610 45 U306 P1 gwa-t2 C3 C4 C2
29517 736 46 U306 P1 gwa-t2 C3 C4 C2
30292 8 47 U306 P1 gwa-t2 C3 C4 C2
32327 317 48 U306 P1 gwa-t2 C3 C4 C2
33777 2 49 U306 P1 gwa-t2 C3 C4 C2
34188 62 50 U306 P1 gwa-t2 C3 C4 C2
34905 49 51 U306 P1 gwa-t2 C3 C4 C2
35883 1046 52 U306 P1 gwa-t2 C3 C4 C2
35883 3293 52 U306 P1 gwa-t2 C3 C4 C2
36263 185 53 U306 P1 gwa-t2 C3 C4 C2
36968 339 54 U306 P1 gwa-t2 C3 C4 C2
36968 2087 54 U306 P1 gwa-t2 C3 C4 C2
36968 1364 54 U306 P1 gwa-t2 C3 C4 C2
37155 48 55 U306 P1 gwa-t2 C3 C4 C2
37155 221 55 U306 P1 gwa-t2 C3 C4 C2
37155 284 55 U306 P1 gwa-t2 C3 C4 C2
37300 9 56 U306 P1 gwa-t2 C3 C4 C2
37766 37 57 U306 P1 gwa-t2 C3 C4 C2
38144 258 58 U306 P1 gwa-t2 C3 C4 C2
39929 306 59 U306 P1 gwa-t2 C3 C4 C2
39929 87 59 U306 P1 gwa-t2 C3 C4 C2
39929 99 59 U306 P1 gwa-t2 C3 C4 C2
41848 0 60 U306 P1 gwa-t2 C3 C4 C2
42812 41 61 U306 P1 gwa-t2 C3 C4 C2
43007 218 62 U306 P1 gwa-t2 C3 C4 C2
43007 52 62 U306 P1 gwa-t2 C3 C4 C2
3257 27 1 U307 P1 gwa-t2 C1 C1 C4
3592 68 2 U307 P1 gwa-t2 C1 C1 C4
3592 196 2 U307 P1 gwa-t2 C1 C1 C4
3592 286 2 U307 P1 gwa-t2 C1 C1 C4
3592 473 2 U307 P1 gwa-t2 C1 C1 C4
3892 3 3 U307 P1 gwa-t2 C1 C1 C4
3892 9 3 U307 P1 gwa-t2 C1 C1 C4
3892 5 3 U307 P1 gwa-t2 C1 C1 C4
3892 214 3 U307 P1 gwa-t2 C1 C1 C4
3892 185 3 U307 P1 gwa-t2 C1 C1 C4
3892 3 3 U307 P1 gwa-t2 C1 C1 C4
3892 23 3 U307 P1 gwa-t2 C1 C1 C4
3892 235 3 U307 P1 gwa-t2 C1 C1 C4
3892 17 3 U307 P1 gwa-t2 C1 C1 C4
3892 36 3 U307 P1 gwa-t2 C1 C1 C4
3892 342 3 U307 P1 gwa-t2 C1 C1 C4
3892 58 3 U307 P1 gwa-t2 C1 C1 C4
3892 35 3 U307 P1 gwa-t2 C1 C1 C4
3892 812 3 U307 P1 gwa-t2 C1 C1 C4
3892 1184 3 U307 P1 gwa-t2 C1 C1 C4
3892 2 3 U307 P1 gwa-t2 C1 C1 C4
3892 11 3 U307 P1 gwa-t2 C1 C1 C4
3892 26 3 U307 P1 gwa-t2 C1 C1 C4
3892 11 3 U307 P1 gwa-t2 C1 C1 C4
3892 357 3 U307 P1 gwa-t2 C1 C1 C4
1383 327 1 U308 P1 gwa-t2 C1 C1 C2
1383 870 1 U308 P1 gwa-t2 C1 C1 C2
9762 481 2 U308 P1 gwa-t2 C1 C1 C2
21224 1447 3 U308 P1 gwa-t2 C1 C1 C2
211 26 1 U309 P1 gwa-t2 C1 C4 C4
956 40 2 U309 P1 gwa-t2 C1 C4 C4
956 8 2 U309 P1 gwa-t2 C1 C4 C4
956 180 2 U309 P1 gwa-t2 C1 C4 C4
12593 1 3 U309 P1 gwa-t2 C1 C4 C4
26826 1902 4 U309 P1 gwa-t2 C1 C4 C4
29983 28 5 U309 P1 gwa-t2 C1 C4 C4
29983 9 5 U309 P1 gwa-t2 C1 C4 C4
31543 36 6 U309 P1 gwa-t2 C1 C4 C4
31543 3 6 U309 P1 gwa-t2 C1 C4 C4
31543 3 6 U309 P1 gwa-t2 C1 C4 C4
31543 3 6 U309 P1 gwa-t2 C1 C4 C4
31543 61 6 U309 P1 gwa-t2 C1 C4 C4
31543 71 6 U309 P1 gwa-t2 C1 C4 C4
32332 25 7 U309 P1 gwa-t2 C1 C4 C4
32332 12 7 U309 P1 gwa-t2 C1 C4 C4
32332 4 7 U309 P1 gwa-t2 C1 C4 C4
32332 8 7 U309 P1 gwa-t2 C1 C4 C4
216 13 1 U310 P1 gwa-t2 C3 C3 C2
216 118 1 U310 P1 gwa-t2 C3 C3 C2
709 25 2 U310 P1 gwa-t2 C3 C3 C2
709 2 2 U310 P1 gwa-t2 C3 C3 C2
709 72 2 U310 P1 gwa-t2 C3 C3 C2
709 174 2 U310 P1 gwa-t2 C3 C3 C2
709 58 2 U310 P1 gwa-t2 C3 C3 C2
1251 976 3 U310 P1 gwa-t2 C3 C3 C2
1295 1229 4 U310 P1 gwa-t2 C3 C3 C2
3662 56 5 U310 P1 gwa-t2 C3 C3 C2
3662 136 5 U310 P1 gwa-t2 C3 C3 C2
4093 299 6 U310 P1 gwa-t2 C3 C3 C2
4220 2 7 U310 P1 gwa-t2 C3 C3 C2
4305 74 8 U310 P1 gwa-t2 C3 C3 C2
4305 68 8 U310 P1 gwa-t2 C3 C3 C2
4305 891 8 U310 P1 gwa-t2 C3 C3 C2
4879 79 9 U310 P1 gwa-t2 C3 C3 C2
6615 30 10 U310 P1 gwa-t2 C3 C3 C2
6615 266 10 U310 P1 gwa-t2 C3 C3 C2
6615 1246 10 U310 P1 gwa-t2 C3 C3 C2
6615 651 10 U310 P1 gwa-t2 C3 C3 C2
6615 56 10 U310 P1 gwa-t2 C3 C3 C2
14983 243 11 U310 P1 gwa-t2 C3 C3 C2
15834 371 12 U310 P1 gwa-t2 C3 C3 C2
16368 4251 13 U310 P1 gwa-t2 C3 C3 C2
16368 60 13 U310 P1 gwa-t2 C3 C3 C2
16649 8 14 U310 P1 gwa-t2 C3 C3 C2
16649 89 14 U310 P1 gwa-t2 C3 C3 C2
16649 4 14 U310 P1 gwa-t2 C3 C3 C2
16791 1223 15 U310 P1 gwa-t2 C3 C3 C2
16791 324 15 U310 P1 gwa-t2 C3 C3 C2
17517 30 16 U310 P1 gwa-t2 C3 C3 C2
17517 1501 16 U310 P1 gwa-t2 C3 C3 C2
17517 299 16 U310 P1 gwa-t2 C3 C3 C2
17517 1984 16 U310 P1 gwa-t2 C3 C3 C2
18229 43 17 U310 P1 gwa-t2 C3 C3 C2
18413 257 18 U310 P1 gwa-t2 C3 C3 C2
18413 145 18 U310 P1 gwa-t2 C3 C3 C2
18413 1072 18 U310 P1 gwa-t2 C3 C3 C2
28784 276 19 U310 P1 gwa-t2 C3 C3 C2
28784 628 19 U310 P1 gwa-t2 C3 C3 C2
28784 329 19 U310 P1 gwa-t2 C3 C3 C2
28784 2 19 U310 P1 gwa-t2 C3 C3 C2
28784 132 19 U310 P1 gwa-t2 C3 C3 C2
28784 1010 19 U310 P1 gwa-t2 C3 C3 C2
29378 12 20 U310 P1 gwa-t2 C3 C3 C2
29600 7 21 U310 P1 gwa-t2 C3 C3 C2
29684 8 22 U310 P1 gwa-t2 C3 C3 C2
29684 2702 22 U310 P1 gwa-t2 C3 C3 C2
29814 30 23 U310 P1 gwa-t2 C3 C3 C2
29814 520 23 U310 P1 gwa-t2 C3 C3 C2
30645 154 24 U310 P1 gwa-t2 C3 C3 C2
30981 81 25 U310 P1 gwa-t2 C3 C3 C2
31079 35 26 U310 P1 gwa-t2 C3 C3 C2
31079 641 26 U310 P1 gwa-t2 C3 C3 C2
32623 150 27 U310 P1 gwa-t2 C3 C3 C2
32623 1378 27 U310 P1 gwa-t2 C3 C3 C2
33659 58 28 U310 P1 gwa-t2 C3 C3 C2
33659 798 28 U310 P1 gwa-t2 C3 C3 C2
34432 828 29 U310 P1 gwa-t2 C3 C3 C2
34432 474 29 U310 P1 gwa-t2 C3 C3 C2
35490 172 30 U310 P1 gwa-t2 C3 C3 C2
35644 7 31 U310 P1 gwa-t2 C3 C3 C2
35644 252 31 U310 P1 gwa-t2 C3 C3 C2
38370 10 32 U310 P1 gwa-t2 C3 C3 C2
40077 263 33 U310 P1 gwa-t2 C3 C3 C2
40077 124 33 U310 P1 gwa-t2 C3 C3 C2
40077 1414 33 U310 P1 gwa-t2 C3 C3 C2
40292 933 34 U310 P1 gwa-t2 C3 C3 C2
42398 1449 35 U310 P1 gwa-t2 C3 C3 C2
42398 1085 35 U310 P1 gwa-t2 C3 C3 C2
42734 645 36 U310 P1 gwa-t2 C3 C3 C2
6237 2929 1 U311 P1 gwa-t2 C1 C2 C2
12217 25 2 U311 P1 gwa-t2 C1 C2 C2
12217 395 2 U311 P1 gwa-t2 C1 C2 C2
14256 1171 3 U311 P1 gwa-t2 C1 C2 C2
14256 641 3 U311 P1 gwa-t2 C1 C2 C2
17024 1019 4 U311 P1 gwa-t2 C1 C2 C2
28350 817 5 U311 P1 gwa-t2 C1 C2 C2
31978 34 6 U311 P1 gwa-t2 C1 C2 C2
39733 61 7 U311 P1 gwa-t2 C1 C2 C2
39733 14 7 U311 P1 gwa-t2 C1 C2 C2
40538 184 8 U311 P1 gwa-t2 C1 C2 C2
41982 231 9 U311 P1 gwa-t2 C1 C2 C2
41982 738 9 U311 P1 gwa-t2 C1 C2 C2
17245 2189 1 U313 P1 gwa-t2 C1 C4 C2
17245 2068 1 U313 P1 gwa-t2 C1 C4 C2
437 2431 1 U314 P1 gwa-t2 C3 C2 C2
437 1297 1 U314 P1 gwa-t2 C3 C2 C2
1023 276 2 U314 P1 gwa-t2 C3 C2 C2
1023 260 2 U314 P1 gwa-t2 C3 C2 C2
1023 869 2 U314 P1 gwa-t2 C3 C2 C2
1023 950 2 U314 P1 gwa-t2 C3 C2 C2
1023 1153 2 U314 P1 gwa-t2 C3 C2 C2
2442 1028 3 U314 P1 gwa-t2 C3 C2 C2
2956 419 4 U314 P1 gwa-t2 C3 C2 C2
2956 2244 4 U314 P1 gwa-t2 C3 C2 C2
2956 2 4 U314 P1 gwa-t2 C3 C2 C2
2956 682 4 U314 P1 gwa-t2 C3 C2 C2
3355 457 5 U314 P1 gwa-t2 C3 C2 C2
4850 644 6 U314 P1 gwa-t2 C3 C2 C2
4850 878 6 U314 P1 gwa-t2 C3 C2 C2
5245 63 7 U314 P1 gwa-t2 C3 C2 C2
6824 171 8 U314 P1 gwa-t2 C3 C2 C2
7782 100 9 U314 P1 gwa-t2 C3 C2 C2
8152 116 10 U314 P1 gwa-t2 C3 C2 C2
8911 401 11 U314 P1 gwa-t2 C3 C2 C2
9429 973 12 U314 P1 gwa-t2 C3 C2 C2
10907 67 13 U314 P1 gwa-t2 C3 C2 C2
11831 359 14 U314 P1 gwa-t2 C3 C2 C2
11831 19 14 U314 P1 gwa-t2 C3 C2 C2
11831 307 14 U314 P1 gwa-t2 C3 C2 C2
12216 2198 15 U314 P1 gwa-t2 C3 C2 C2
12679 200 16 U314 P1 gwa-t2 C3 C2 C2
12679 102 16 U314 P1 gwa-t2 C3 C2 C2
12679 1026 16 U314 P1 gwa-t2 C3 C2 C2
12679 6 16 U314 P1 gwa-t2 C3 C2 C2
12679 1636 16 U314 P1 gwa-t2 C3 C2 C2
13139 360 17 U314 P1 gwa-t2 C3 C2 C2
13139 23 17 U314 P1 gwa-t2 C3 C2 C2
13139 40 17 U314 P1 gwa-t2 C3 C2 C2
13139 1974 17 U314 P1 gwa-t2 C3 C2 C2
13237 54 18 U314 P1 gwa-t2 C3 C2 C2
13237 35 18 U314 P1 gwa-t2 C3 C2 C2
13440 6 19 U314 P1 gwa-t2 C3 C2 C2
13440 99 19 U314 P1 gwa-t2 C3 C2 C2
13440 773 19 U314 P1 gwa-t2 C3 C2 C2
13622 16 20 U314 P1 gwa-t2 C3 C2 C2
13622 201 20 U314 P1 gwa-t2 C3 C2 C2
13741 1299 21 U314 P1 gwa-t2 C3 C2 C2
14490 251 22 U314 P1 gwa-t2 C3 C2 C2
14490 693 22 U314 P1 gwa-t2 C3 C2 C2
14490 394 22 U314 P1 gwa-t2 C3 C2 C2
14699 100 23 U314 P1 gwa-t2 C3 C2 C2
14699 194 23 U314 P1 gwa-t2 C3 C2 C2
14699 2266 23 U314 P1 gwa-t2 C3 C2 C2
15691 2575 24 U314 P1 gwa-t2 C3 C2 C2
16296 2 25 U314 P1 gwa-t2 C3 C2 C2
16296 772 25 U314 P1 gwa-t2 C3 C2 C2
16535 403 26 U314 P1 gwa-t2 C3 C2 C2
16535 315 26 U314 P1 gwa-t2 C3 C2 C2
16535 3117 26 U314 P1 gwa-t2 C3 C2 C2
16669 591 27 U314 P1 gwa-t2 C3 C2 C2
17061 983 28 U314 P1 gwa-t2 C3 C2 C2
17061 297 28 U314 P1 gwa-t2 C3 C2 C2
17335 2 29 U314 P1 gwa-t2 C3 C2 C2
17335 28 29 U314 P1 gwa-t2 C3 C2 C2
17524 23 30 U314 P1 gwa-t2 C3 C2 C2
17524 1345 30 U314 P1 gwa-t2 C3 C2 C2
18362 668 31 U314 P1 gwa-t2 C3 C2 C2
18630 330 32 U314 P1 gwa-t2 C3 C2 C2
18630 116 32 U314 P1 gwa-t2 C3 C2 C2
18630 48 32 U314 P1 gwa-t2 C3 C2 C2
18630 238 32 U314 P1 gwa-t2 C3 C2 C2
18908 316 33 U314 P1 gwa-t2 C3 C2 C2
18908 47 33 U314 P1 gwa-t2 C3 C2 C2
18908 1173 33 U314 P1 gwa-t2 C3 C2 C2
19986 200 34 U314 P1 gwa-t2 C3 C2 C2
19986 34 34 U314 P1 gwa-t2 C3 C2 C2
21750 307 35 U314 P1 gwa-t2 C3 C2 C2
21930 1070 36 U314 P1 gwa-t2 C3 C2 C2
23413 375 37 U314 P1 gwa-t2 C3 C2 C2
23673 642 38 U314 P1 gwa-t2 C3 C2 C2
23673 625 38 U314 P1 gwa-t2 C3 C2 C2
23673 2008 38 U314 P1 gwa-t2 C3 C2 C2
23886 95 39 U314 P1 gwa-t2 C3 C2 C2
23886 2080 39 U314 P1 gwa-t2 C3 C2 C2
24543 22 40 U314 P1 gwa-t2 C3 C2 C2
25265 465 41 U314 P1 gwa-t2 C3 C2 C2
25557 747 42 U314 P1 gwa-t2 C3 C2 C2
26985 452 43 U314 P1 gwa-t2 C3 C2 C2
26985 762 43 U314 P1 gwa-t2 C3 C2 C2
27137 2970 44 U314 P1 gwa-t2 C3 C2 C2
27761 70 45 U314 P1 gwa-t2 C3 C2 C2
28823 126 46 U314 P1 gwa-t2 C3 C2 C2
29088 489 47 U314 P1 gwa-t2 C3 C2 C2
29088 56 47 U314 P1 gwa-t2 C3 C2 C2
29088 121 47 U314 P1 gwa-t2 C3 C2 C2
29088 543 47 U314 P1 gwa-t2 C3 C2 C2
29088 363 47 U314 P1 gwa-t2 C3 C2 C2
29088 5 47 U314 P1 gwa-t2 C3 C2 C2
29088 57 47 U314 P1 gwa-t2 C3 C2 C2
29088 215 47 U314 P1 gwa-t2 C3 C2 C2
29088 354 47 U314 P1 gwa-t2 C3 C2 C2
29266 60 48 U314 P1 gwa-t2 C3 C2 C2
29266 192 48 U314 P1 gwa-t2 C3 C2 C2
29266 174 48 U314 P1 gwa-t2 C3 C2 C2
29591 2298 49 U314 P1 gwa-t2 C3 C2 C2
29591 246 49 U314 P1 gwa-t2 C3 C2 C2
29591 184 49 U314 P1 gwa-t2 C3 C2 C2
30061 701 50 U314 P1 gwa-t2 C3 C2 C2
30384 46 51 U314 P1 gwa-t2 C3 C2 C2
30384 87 51 U314 P1 gwa-t2 C3 C2 C2
30384 457 51 U314 P1 gwa-t2 C3 C2 C2
30741 162 52 U314 P1 gwa-t2 C3 C2 C2
30741 241 52 U314 P1 gwa-t2 C3 C2 C2
30741 15 52 U314 P1 gwa-t2 C3 C2 C2
31210 192 53 U314 P1 gwa-t2 C3 C2 C2
31456 10 54 U314 P1 gwa-t2 C3 C2 C2
31456 80 54 U314 P1 gwa-t2 C3 C2 C2
31456 1740 54 U314 P1 gwa-t2 C3 C2 C2
32269 75 55 U314 P1 gwa-t2 C3 C2 C2
33949 30 56 U314 P1 gwa-t2 C3 C2 C2
33949 404 56 U314 P1 gwa-t2 C3 C2 C2
33949 440 56 U314 P1 gwa-t2 C3 C2 C2
37109 38 57 U314 P1 gwa-t2 C3 C2 C2
37109 158 57 U314 P1 gwa-t2 C3 C2 C2
37109 109 57 U314 P1 gwa-t2 C3 C2 C2
37109 7 57 U314 P1 gwa-t2 C3 C2 C2
37109 2535 57 U314 P1 gwa-t2 C3 C2 C2
37405 45 58 U314 P1 gwa-t2 C3 C2 C2
37405 342 58 U314 P1 gwa-t2 C3 C2 C2
38991 95 59 U314 P1 gwa-t2 C3 C2 C2
39197 2681 60 U314 P1 gwa-t2 C3 C2 C2
39685 105 61 U314 P1 gwa-t2 C3 C2 C2
39685 1830 61 U314 P1 gwa-t2 C3 C2 C2
39751 2705 62 U314 P1 gwa-t2 C3 C2 C2
40452 9 63 U314 P1 gwa-t2 C3 C2 C2
40452 31 63 U314 P1 gwa-t2 C3 C2 C2
41104 3518 64 U314 P1 gwa-t2 C3 C2 C2
41976 662 65 U314 P1 gwa-t2 C3 C2 C2
41976 423 65 U314 P1 gwa-t2 C3 C2 C2
42590 112 66 U314 P1 gwa-t2 C3 C2 C2
42590 3158 66 U314 P1 gwa-t2 C3 C2 C2
43097 568 67 U314 P1 gwa-t2 C3 C2 C2
43097 1766 67 U314 P1 gwa-t2 C3 C2 C2
1 37 1 U315 P1 gwa-t2 C4 C2 C4
1 1629 1 U315 P1 gwa-t2 C4 C2 C4
1 17 1 U315 P1 gwa-t2 C4 C2 C4
1 278 1 U315 P1 gwa-t2 C4 C2 C4
1 527 1 U315 P1 gwa-t2 C4 C2 C4
1 13 1 U315 P1 gwa-t2 C4 C2 C4
1 2 1 U315 P1 gwa-t2 C4 C2 C4
1 47 1 U315 P1 gwa-t2 C4 C2 C4
1 2 1 U315 P1 gwa-t2 C4 C2 C4
1 16 1 U315 P1 gwa-t2 C4 C2 C4
1 7 1 U315 P1 gwa-t2 C4 C2 C4
1 22 1 U315 P1 gwa-t2 C4 C2 C4
1 17 1 U315 P1 gwa-t2 C4 C2 C4
1 37 1 U315 P1 gwa-t2 C4 C2 C4
163 3 2 U315 P1 gwa-t2 C4 C2 C4
163 2212 2 U315 P1 gwa-t2 C4 C2 C4
163 44 2 U315 P1 gwa-t2 C4 C2 C4
163 3 2 U315 P1 gwa-t2 C4 C2 C4
163 122 2 U315 P1 gwa-t2 C4 C2 C4
701 432 1 U316 P1 gwa-t2 C3 C4 C2
701 83 1 U316 P1 gwa-t2 C3 C4 C2
819 12 2 U316 P1 gwa-t2 C3 C4 C2
819 93 2 U316 P1 gwa-t2 C3 C4 C2
1110 1292 3 U316 P1 gwa-t2 C3 C4 C2
1527 218 4 U316 P1 gwa-t2 C3 C4 C2
1720 89 5 U316 P1 gwa-t2 C3 C4 C2
2958 427 6 U316 P1 gwa-t2 C3 C4 C2
3317 95 7 U316 P1 gwa-t2 C3 C4 C2
3770 15 8 U316 P1 gwa-t2 C3 C4 C2
3770 219 8 U316 P1 gwa-t2 C3 C4 C2
3770 3 8 U316 P1 gwa-t2 C3 C4 C2
3770 278 8 U316 P1 gwa-t2 C3 C4 C2
3942 48 9 U316 P1 gwa-t2 C3 C4 C2
5118 150 10 U316 P1 gwa-t2 C3 C4 C2
5118 44 10 U316 P1 gwa-t2 C3 C4 C2
5118 765 10 U316 P1 gwa-t2 C3 C4 C2
5562 884 11 U316 P1 gwa-t2 C3 C4 C2
5562 676 11 U316 P1 gwa-t2 C3 C4 C2
6348 1 12 U316 P1 gwa-t2 C3 C4 C2
6348 6 12 U316 P1 gwa-t2 C3 C4 C2
6348 9 12 U316 P1 gwa-t2 C3 C4 C2
