SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
7139 112 5 U3 P1 gwa-t1 C1 C1 C4
7336 17 6 U3 P1 gwa-t1 C1 C1 C4
7336 281 6 U3 P1 gwa-t1 C1 C1 C4
7336 67 6 U3 P1 gwa-t1 C1 C1 C4
7662 10 7 U3 P1 gwa-t1 C1 C1 C4
7662 4 7 U3 P1 gwa-t1 C1 C1 C4
8304 103 8 U3 P1 gwa-t1 C1 C1 C4
8304 204 8 U3 P1 gwa-t1 C1 C1 C4
8825 198 9 U3 P1 gwa-t1 C1 C1 C4
8825 615 9 U3 P1 gwa-t1 C1 C1 C4
8825 5 9 U3 P1 gwa-t1 C1 C1 C4
8825 18 9 U3 P1 gwa-t1 C1 C1 C4
8825 14 9 U3 P1 gwa-t1 C1 C1 C4
8825 16 9 U3 P1 gwa-t1 C1 C1 C4
8825 45 9 U3 P1 gwa-t1 C1 C1 C4
38840 26 10 U3 P1 gwa-t1 C1 C1 C4
38840 57 10 U3 P1 gwa-t1 C1 C1 C4
38840 933 10 U3 P1 gwa-t1 C1 C1 C4
39345 21 11 U3 P1 gwa-t1 C1 C1 C4
39843 2 12 U3 P1 gwa-t1 C1 C1 C4
39843 69 12 U3 P1 gwa-t1 C1 C1 C4
39843 196 12 U3 P1 gwa-t1 C1 C1 C4
39843 13 12 U3 P1 gwa-t1 C1 C1 C4
93 6 1 U4 P1 gwa-t1 C1 C4 C3
16670 40 2 U4 P1 gwa-t1 C1 C4 C3
17117 7 3 U4 P1 gwa-t1 C1 C4 C3
24805 18 4 U4 P1 gwa-t1 C1 C4 C3
26764 54 5 U4 P1 gwa-t1 C1 C4 C3
26890 24 6 U4 P1 gwa-t1 C1 C4 C3
26890 14 6 U4 P1 gwa-t1 C1 C4 C3
27119 11 7 U4 P1 gwa-t1 C1 C4 C3
31952 42 8 U4 P1 gwa-t1 C1 C4 C3
31952 0 8 U4 P1 gwa-t1 C1 C4 C3
32509 17 9 U4 P1 gwa-t1 C1 C4 C3
24841 150 1 U5 P1 gwa-t1 C1 C1 C1
24841 16 1 U5 P1 gwa-t1 C1 C1 C1
24841 6 1 U5 P1 gwa-t1 C1 C1 C1
24841 22 1 U5 P1 gwa-t1 C1 C1 C1
24841 6 1 U5 P1 gwa-t1 C1 C1 C1
24841 44 1 U5 P1 gwa-t1 C1 C1 C1
25902 25 2 U5 P1 gwa-t1 C1 C1 C1
25902 23 2 U5 P1 gwa-t1 C1 C1 C1
25902 8 2 U5 P1 gwa-t1 C1 C1 C1
25902 20 2 U5 P1 gwa-t1 C1 C1 C1
25902 6 2 U5 P1 gwa-t1 C1 C1 C1
26400 20 3 U5 P1 gwa-t1 C1 C1 C1
26400 5 3 U5 P1 gwa-t1 C1 C1 C1
26400 9 3 U5 P1 gwa-t1 C1 C1 C1
26400 133 3 U5 P1 gwa-t1 C1 C1 C1
26400 27 3 U5 P1 gwa-t1 C1 C1 C1
26400 31 3 U5 P1 gwa-t1 C1 C1 C1
26400 32 3 U5 P1 gwa-t1 C1 C1 C1
26400 48 3 U5 P1 gwa-t1 C1 C1 C1
26400 16 3 U5 P1 gwa-t1 C1 C1 C1
27488 26 4 U5 P1 gwa-t1 C1 C1 C1
27488 14 4 U5 P1 gwa-t1 C1 C1 C1
27488 886 4 U5 P1 gwa-t1 C1 C1 C1
27488 16 4 U5 P1 gwa-t1 C1 C1 C1
27488 39 4 U5 P1 gwa-t1 C1 C1 C1
27488 4 4 U5 P1 gwa-t1 C1 C1 C1
27488 14 4 U5 P1 gwa-t1 C1 C1 C1
27488 2 4 U5 P1 gwa-t1 C1 C1 C1
27488 30 4 U5 P1 gwa-t1 C1 C1 C1
27488 2 4 U5 P1 gwa-t1 C1 C1 C1
27488 6 4 U5 P1 gwa-t1 C1 C1 C1
27488 6 4 U5 P1 gwa-t1 C1 C1 C1
27488 73 4 U5 P1 gwa-t1 C1 C1 C1
27488 277 4 U5 P1 gwa-t1 C1 C1 C1
27488 51 4 U5 P1 gwa-t1 C1 C1 C1
27488 8 4 U5 P1 gwa-t1 C1 C1 C1
27488 4 4 U5 P1 gwa-t1 C1 C1 C1
27488 6 4 U5 P1 gwa-t1 C1 C1 C1
27488 5 4 U5 P1 gwa-t1 C1 C1 C1
27488 118 4 U5 P1 gwa-t1 C1 C1 C1
27488 5 4 U5 P1 gwa-t1 C1 C1 C1
27488 6 4 U5 P1 gwa-t1 C1 C1 C1
27488 9 4 U5 P1 gwa-t1 C1 C1 C1
27488 9 4 U5 P1 gwa-t1 C1 C1 C1
27488 22 4 U5 P1 gwa-t1 C1 C1 C1
27488 3 4 U5 P1 gwa-t1 C1 C1 C1
27488 25 4 U5 P1 gwa-t1 C1 C1 C1
27488 104 4 U5 P1 gwa-t1 C1 C1 C1
27488 20 4 U5 P1 gwa-t1 C1 C1 C1
27488 16 4 U5 P1 gwa-t1 C1 C1 C1
27488 18 4 U5 P1 gwa-t1 C1 C1 C1
27488 14 4 U5 P1 gwa-t1 C1 C1 C1
27488 58 4 U5 P1 gwa-t1 C1 C1 C1
27488 4 4 U5 P1 gwa-t1 C1 C1 C1
27488 27 4 U5 P1 gwa-t1 C1 C1 C1
27488 138 4 U5 P1 gwa-t1 C1 C1 C1
27488 3 4 U5 P1 gwa-t1 C1 C1 C1
27488 181 4 U5 P1 gwa-t1 C1 C1 C1
27488 35 4 U5 P1 gwa-t1 C1 C1 C1
27488 22 4 U5 P1 gwa-t1 C1 C1 C1
27488 14 4 U5 P1 gwa-t1 C1 C1 C1
27488 30 4 U5 P1 gwa-t1 C1 C1 C1
27488 6 4 U5 P1 gwa-t1 C1 C1 C1
27488 5 4 U5 P1 gwa-t1 C1 C1 C1
27488 11 4 U5 P1 gwa-t1 C1 C1 C1
27488 5 4 U5 P1 gwa-t1 C1 C1 C1
27488 505 4 U5 P1 gwa-t1 C1 C1 C1
28178 13 5 U5 P1 gwa-t1 C1 C1 C1
127 3 1 U6 P1 gwa-t1 C1 C4 C3
233 9 2 U6 P1 gwa-t1 C1 C4 C3
457 10 3 U6 P1 gwa-t1 C1 C4 C3
538 35 4 U6 P1 gwa-t1 C1 C4 C3
1468 304 5 U6 P1 gwa-t1 C1 C4 C3
1468 361 5 U6 P1 gwa-t1 C1 C4 C3
1468 146 5 U6 P1 gwa-t1 C1 C4 C3
1468 791 5 U6 P1 gwa-t1 C1 C4 C3
1758 18 6 U6 P1 gwa-t1 C1 C4 C3
17952 80 7 U6 P1 gwa-t1 C1 C4 C3
18669 4 8 U6 P1 gwa-t1 C1 C4 C3
18669 10 8 U6 P1 gwa-t1 C1 C4 C3
18669 221 8 U6 P1 gwa-t1 C1 C4 C3
19781 14 9 U6 P1 gwa-t1 C1 C4 C3
19781 17 9 U6 P1 gwa-t1 C1 C4 C3
21274 11 10 U6 P1 gwa-t1 C1 C4 C3
23511 36 11 U6 P1 gwa-t1 C1 C4 C3
23706 138 12 U6 P1 gwa-t1 C1 C4 C3
23706 1354 12 U6 P1 gwa-t1 C1 C4 C3
23706 433 12 U6 P1 gwa-t1 C1 C4 C3
24670 96 13 U6 P1 gwa-t1 C1 C4 C3
25160 24 14 U6 P1 gwa-t1 C1 C4 C3
30790 8 15 U6 P1 gwa-t1 C1 C4 C3
31076 5 16 U6 P1 gwa-t1 C1 C4 C3
31296 383 17 U6 P1 gwa-t1 C1 C4 C3
31296 159 17 U6 P1 gwa-t1 C1 C4 C3
31296 2574 17 U6 P1 gwa-t1 C1 C4 C3
31296 134 17 U6 P1 gwa-t1 C1 C4 C3
33155 37 18 U6 P1 gwa-t1 C1 C4 C3
33155 8 18 U6 P1 gwa-t1 C1 C4 C3
33429 3 19 U6 P1 gwa-t1 C1 C4 C3
33429 2 19 U6 P1 gwa-t1 C1 C4 C3
38794 20 20 U6 P1 gwa-t1 C1 C4 C3
42697 11 21 U6 P1 gwa-t1 C1 C4 C3
42697 84 21 U6 P1 gwa-t1 C1 C4 C3
459 3 1 U7 P1 gwa-t1 C2 C1 C5
459 8 1 U7 P1 gwa-t1 C2 C1 C5
459 2 1 U7 P1 gwa-t1 C2 C1 C5
459 14 1 U7 P1 gwa-t1 C2 C1 C5
459 2 1 U7 P1 gwa-t1 C2 C1 C5
459 2 1 U7 P1 gwa-t1 C2 C1 C5
459 4 1 U7 P1 gwa-t1 C2 C1 C5
459 13 1 U7 P1 gwa-t1 C2 C1 C5
459 4 1 U7 P1 gwa-t1 C2 C1 C5
459 235 1 U7 P1 gwa-t1 C2 C1 C5
988 16 2 U7 P1 gwa-t1 C2 C1 C5
988 1 2 U7 P1 gwa-t1 C2 C1 C5
988 7 2 U7 P1 gwa-t1 C2 C1 C5
988 23 2 U7 P1 gwa-t1 C2 C1 C5
988 15 2 U7 P1 gwa-t1 C2 C1 C5
988 1 2 U7 P1 gwa-t1 C2 C1 C5
988 46 2 U7 P1 gwa-t1 C2 C1 C5
988 20 2 U7 P1 gwa-t1 C2 C1 C5
988 12 2 U7 P1 gwa-t1 C2 C1 C5
988 4 2 U7 P1 gwa-t1 C2 C1 C5
988 10 2 U7 P1 gwa-t1 C2 C1 C5
988 3 2 U7 P1 gwa-t1 C2 C1 C5
988 1 2 U7 P1 gwa-t1 C2 C1 C5
988 5 2 U7 P1 gwa-t1 C2 C1 C5
988 17 2 U7 P1 gwa-t1 C2 C1 C5
988 5 2 U7 P1 gwa-t1 C2 C1 C5
988 16 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 12 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 10 2 U7 P1 gwa-t1 C2 C1 C5
988 27 2 U7 P1 gwa-t1 C2 C1 C5
988 16 2 U7 P1 gwa-t1 C2 C1 C5
988 37 2 U7 P1 gwa-t1 C2 C1 C5
988 18 2 U7 P1 gwa-t1 C2 C1 C5
988 3 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 11 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 6 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 15 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 11 2 U7 P1 gwa-t1 C2 C1 C5
988 3 2 U7 P1 gwa-t1 C2 C1 C5
988 3 2 U7 P1 gwa-t1 C2 C1 C5
988 0 2 U7 P1 gwa-t1 C2 C1 C5
988 5 2 U7 P1 gwa-t1 C2 C1 C5
988 1 2 U7 P1 gwa-t1 C2 C1 C5
988 5 2 U7 P1 gwa-t1 C2 C1 C5
988 58 2 U7 P1 gwa-t1 C2 C1 C5
988 5 2 U7 P1 gwa-t1 C2 C1 C5
988 16 2 U7 P1 gwa-t1 C2 C1 C5
988 480 2 U7 P1 gwa-t1 C2 C1 C5
988 18 2 U7 P1 gwa-t1 C2 C1 C5
988 5 2 U7 P1 gwa-t1 C2 C1 C5
988 12 2 U7 P1 gwa-t1 C2 C1 C5
988 1 2 U7 P1 gwa-t1 C2 C1 C5
988 19 2 U7 P1 gwa-t1 C2 C1 C5
988 16 2 U7 P1 gwa-t1 C2 C1 C5
988 3 2 U7 P1 gwa-t1 C2 C1 C5
988 11 2 U7 P1 gwa-t1 C2 C1 C5
988 22 2 U7 P1 gwa-t1 C2 C1 C5
988 28 2 U7 P1 gwa-t1 C2 C1 C5
988 6 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 2 2 U7 P1 gwa-t1 C2 C1 C5
988 17 2 U7 P1 gwa-t1 C2 C1 C5
988 1 2 U7 P1 gwa-t1 C2 C1 C5
3261 98 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 18 3 U7 P1 gwa-t1 C2 C1 C5
3261 34 3 U7 P1 gwa-t1 C2 C1 C5
3261 32 3 U7 P1 gwa-t1 C2 C1 C5
3261 18 3 U7 P1 gwa-t1 C2 C1 C5
3261 9 3 U7 P1 gwa-t1 C2 C1 C5
3261 4 3 U7 P1 gwa-t1 C2 C1 C5
3261 22 3 U7 P1 gwa-t1 C2 C1 C5
3261 6 3 U7 P1 gwa-t1 C2 C1 C5
3261 35 3 U7 P1 gwa-t1 C2 C1 C5
3261 14 3 U7 P1 gwa-t1 C2 C1 C5
3261 5 3 U7 P1 gwa-t1 C2 C1 C5
3261 81 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 3 3 U7 P1 gwa-t1 C2 C1 C5
3261 13 3 U7 P1 gwa-t1 C2 C1 C5
3261 3 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 81 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 8 3 U7 P1 gwa-t1 C2 C1 C5
3261 42 3 U7 P1 gwa-t1 C2 C1 C5
3261 4 3 U7 P1 gwa-t1 C2 C1 C5
3261 36 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 9 3 U7 P1 gwa-t1 C2 C1 C5
3261 12 3 U7 P1 gwa-t1 C2 C1 C5
3261 6 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 10 3 U7 P1 gwa-t1 C2 C1 C5
3261 90 3 U7 P1 gwa-t1 C2 C1 C5
3261 7 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 9 3 U7 P1 gwa-t1 C2 C1 C5
3261 7 3 U7 P1 gwa-t1 C2 C1 C5
3261 11 3 U7 P1 gwa-t1 C2 C1 C5
3261 6 3 U7 P1 gwa-t1 C2 C1 C5
3261 4 3 U7 P1 gwa-t1 C2 C1 C5
3261 10 3 U7 P1 gwa-t1 C2 C1 C5
3261 8 3 U7 P1 gwa-t1 C2 C1 C5
3261 26 3 U7 P1 gwa-t1 C2 C1 C5
3261 17 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 26 3 U7 P1 gwa-t1 C2 C1 C5
3261 22 3 U7 P1 gwa-t1 C2 C1 C5
3261 8 3 U7 P1 gwa-t1 C2 C1 C5
3261 10 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 10 3 U7 P1 gwa-t1 C2 C1 C5
3261 2 3 U7 P1 gwa-t1 C2 C1 C5
3261 13 3 U7 P1 gwa-t1 C2 C1 C5
3261 10 3 U7 P1 gwa-t1 C2 C1 C5
3261 13 3 U7 P1 gwa-t1 C2 C1 C5
3261 5 3 U7 P1 gwa-t1 C2 C1 C5
3261 35 3 U7 P1 gwa-t1 C2 C1 C5
3261 7 3 U7 P1 gwa-t1 C2 C1 C5
3261 4 3 U7 P1 gwa-t1 C2 C1 C5
3261 7 3 U7 P1 gwa-t1 C2 C1 C5
3261 3 3 U7 P1 gwa-t1 C2 C1 C5
3261 6 3 U7 P1 gwa-t1 C2 C1 C5
3261 9 3 U7 P1 gwa-t1 C2 C1 C5
3261 5 3 U7 P1 gwa-t1 C2 C1 C5
3261 5 3 U7 P1 gwa-t1 C2 C1 C5
3261 4 3 U7 P1 gwa-t1 C2 C1 C5
3261 1 3 U7 P1 gwa-t1 C2 C1 C5
3261 64 3 U7 P1 gwa-t1 C2 C1 C5
3261 57 3 U7 P1 gwa-t1 C2 C1 C5
3261 5 3 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 29 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 12 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 19 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 10 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 16 4 U7 P1 gwa-t1 C2 C1 C5
7447 31 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 6 4 U7 P1 gwa-t1 C2 C1 C5
7447 17 4 U7 P1 gwa-t1 C2 C1 C5
7447 9 4 U7 P1 gwa-t1 C2 C1 C5
7447 6 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 13 4 U7 P1 gwa-t1 C2 C1 C5
7447 15 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 18 4 U7 P1 gwa-t1 C2 C1 C5
7447 7 4 U7 P1 gwa-t1 C2 C1 C5
7447 15 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 15 4 U7 P1 gwa-t1 C2 C1 C5
7447 9 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 8 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 7 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 75 4 U7 P1 gwa-t1 C2 C1 C5
7447 6 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 21 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 8 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 9 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 40 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 49 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 54 4 U7 P1 gwa-t1 C2 C1 C5
7447 35 4 U7 P1 gwa-t1 C2 C1 C5
7447 8 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 121 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 7 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 31 4 U7 P1 gwa-t1 C2 C1 C5
7447 0 4 U7 P1 gwa-t1 C2 C1 C5
7447 9 4 U7 P1 gwa-t1 C2 C1 C5
7447 16 4 U7 P1 gwa-t1 C2 C1 C5
7447 19 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 15 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 11 4 U7 P1 gwa-t1 C2 C1 C5
7447 26 4 U7 P1 gwa-t1 C2 C1 C5
7447 22 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 21 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 11 4 U7 P1 gwa-t1 C2 C1 C5
7447 55 4 U7 P1 gwa-t1 C2 C1 C5
7447 23 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 6 4 U7 P1 gwa-t1 C2 C1 C5
7447 46 4 U7 P1 gwa-t1 C2 C1 C5
7447 21 4 U7 P1 gwa-t1 C2 C1 C5
7447 12 4 U7 P1 gwa-t1 C2 C1 C5
7447 43 4 U7 P1 gwa-t1 C2 C1 C5
7447 3 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 15 4 U7 P1 gwa-t1 C2 C1 C5
7447 14 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 16 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 5 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 12 4 U7 P1 gwa-t1 C2 C1 C5
7447 16 4 U7 P1 gwa-t1 C2 C1 C5
7447 7 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 95 4 U7 P1 gwa-t1 C2 C1 C5
7447 6 4 U7 P1 gwa-t1 C2 C1 C5
7447 12 4 U7 P1 gwa-t1 C2 C1 C5
7447 16 4 U7 P1 gwa-t1 C2 C1 C5
7447 14 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 9 4 U7 P1 gwa-t1 C2 C1 C5
7447 32 4 U7 P1 gwa-t1 C2 C1 C5
7447 6 4 U7 P1 gwa-t1 C2 C1 C5
7447 11 4 U7 P1 gwa-t1 C2 C1 C5
7447 20 4 U7 P1 gwa-t1 C2 C1 C5
7447 10 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 1 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
7447 4 4 U7 P1 gwa-t1 C2 C1 C5
7447 15 4 U7 P1 gwa-t1 C2 C1 C5
7447 2 4 U7 P1 gwa-t1 C2 C1 C5
